,season,round,url,raceName,Circuit,date,time,FirstPractice,SecondPractice,ThirdPractice,Qualifying,Sprint
75,1959,1,http://en.wikipedia.org/wiki/1959_Monaco_Grand_Prix,Monaco Grand Prix,"{'circuitId': 'monaco', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Monaco', 'circuitName': 'Circuit de Monaco', 'Location': {'lat': '43.7347', 'long': '7.42056', 'locality': 'Monte-Carlo', 'country': 'Monaco'}}",5/10/59,,,,,,
76,1959,2,http://en.wikipedia.org/wiki/1959_Indianapolis_500,Indianapolis 500,"{'circuitId': 'indianapolis', 'url': 'http://en.wikipedia.org/wiki/Indianapolis_Motor_Speedway', 'circuitName': 'Indianapolis Motor Speedway', 'Location': {'lat': '39.795', 'long': '-86.2347', 'locality': 'Indianapolis', 'country': 'USA'}}",5/30/59,,,,,,
77,1959,3,http://en.wikipedia.org/wiki/1959_Dutch_Grand_Prix,Dutch Grand Prix,"{'circuitId': 'zandvoort', 'url': 'http://en.wikipedia.org/wiki/Circuit_Zandvoort', 'circuitName': 'Circuit Park Zandvoort', 'Location': {'lat': '52.3888', 'long': '4.54092', 'locality': 'Zandvoort', 'country': 'Netherlands'}}",5/31/59,,,,,,
78,1959,4,http://en.wikipedia.org/wiki/1959_French_Grand_Prix,French Grand Prix,"{'circuitId': 'reims', 'url': 'http://en.wikipedia.org/wiki/Reims-Gueux', 'circuitName': 'Reims-Gueux', 'Location': {'lat': '49.2542', 'long': '3.93083', 'locality': 'Reims', 'country': 'France'}}",7/5/59,,,,,,
79,1959,5,http://en.wikipedia.org/wiki/1959_British_Grand_Prix,British Grand Prix,"{'circuitId': 'aintree', 'url': 'http://en.wikipedia.org/wiki/Aintree_Motor_Racing_Circuit', 'circuitName': 'Aintree', 'Location': {'lat': '53.4769', 'long': '-2.94056', 'locality': 'Liverpool', 'country': 'UK'}}",7/18/59,,,,,,
80,1959,6,http://en.wikipedia.org/wiki/1959_German_Grand_Prix,German Grand Prix,"{'circuitId': 'avus', 'url': 'http://en.wikipedia.org/wiki/AVUS', 'circuitName': 'AVUS', 'Location': {'lat': '52.4806', 'long': '13.2514', 'locality': 'Berlin', 'country': 'Germany'}}",8/2/59,,,,,,
81,1959,7,http://en.wikipedia.org/wiki/1959_Portuguese_Grand_Prix,Portuguese Grand Prix,"{'circuitId': 'monsanto', 'url': 'http://en.wikipedia.org/wiki/Monsanto_Park_Circuit', 'circuitName': 'Monsanto Park Circuit', 'Location': {'lat': '38.7197', 'long': '-9.20306', 'locality': 'Lisbon', 'country': 'Portugal'}}",8/23/59,,,,,,
82,1959,8,http://en.wikipedia.org/wiki/1959_Italian_Grand_Prix,Italian Grand Prix,"{'circuitId': 'monza', 'url': 'http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza', 'circuitName': 'Autodromo Nazionale di Monza', 'Location': {'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}}",9/13/59,,,,,,
83,1959,9,http://en.wikipedia.org/wiki/1959_United_States_Grand_Prix,United States Grand Prix,"{'circuitId': 'sebring', 'url': 'http://en.wikipedia.org/wiki/Sebring_Raceway', 'circuitName': 'Sebring International Raceway', 'Location': {'lat': '27.4547', 'long': '-81.3483', 'locality': 'Florida', 'country': 'USA'}}",12/12/59,,,,,,
84,1960,1,http://en.wikipedia.org/wiki/1960_Argentine_Grand_Prix,Argentine Grand Prix,"{'circuitId': 'galvez', 'url': 'http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Oscar_Alfredo_G%C3%A1lvez', 'circuitName': 'Autódromo Juan y Oscar Gálvez', 'Location': {'lat': '-34.6943', 'long': '-58.4593', 'locality': 'Buenos Aires', 'country': 'Argentina'}}",2/7/60,,,,,,
85,1960,2,http://en.wikipedia.org/wiki/1960_Monaco_Grand_Prix,Monaco Grand Prix,"{'circuitId': 'monaco', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Monaco', 'circuitName': 'Circuit de Monaco', 'Location': {'lat': '43.7347', 'long': '7.42056', 'locality': 'Monte-Carlo', 'country': 'Monaco'}}",5/29/60,,,,,,
86,1960,3,http://en.wikipedia.org/wiki/1960_Indianapolis_500,Indianapolis 500,"{'circuitId': 'indianapolis', 'url': 'http://en.wikipedia.org/wiki/Indianapolis_Motor_Speedway', 'circuitName': 'Indianapolis Motor Speedway', 'Location': {'lat': '39.795', 'long': '-86.2347', 'locality': 'Indianapolis', 'country': 'USA'}}",5/30/60,,,,,,
87,1960,4,http://en.wikipedia.org/wiki/1960_Dutch_Grand_Prix,Dutch Grand Prix,"{'circuitId': 'zandvoort', 'url': 'http://en.wikipedia.org/wiki/Circuit_Zandvoort', 'circuitName': 'Circuit Park Zandvoort', 'Location': {'lat': '52.3888', 'long': '4.54092', 'locality': 'Zandvoort', 'country': 'Netherlands'}}",6/6/60,,,,,,
88,1960,5,http://en.wikipedia.org/wiki/1960_Belgian_Grand_Prix,Belgian Grand Prix,"{'circuitId': 'spa', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps', 'circuitName': 'Circuit de Spa-Francorchamps', 'Location': {'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}}",6/19/60,,,,,,
89,1960,6,http://en.wikipedia.org/wiki/1960_French_Grand_Prix,French Grand Prix,"{'circuitId': 'reims', 'url': 'http://en.wikipedia.org/wiki/Reims-Gueux', 'circuitName': 'Reims-Gueux', 'Location': {'lat': '49.2542', 'long': '3.93083', 'locality': 'Reims', 'country': 'France'}}",7/3/60,,,,,,
90,1960,7,http://en.wikipedia.org/wiki/1960_British_Grand_Prix,British Grand Prix,"{'circuitId': 'silverstone', 'url': 'http://en.wikipedia.org/wiki/Silverstone_Circuit', 'circuitName': 'Silverstone Circuit', 'Location': {'lat': '52.0786', 'long': '-1.01694', 'locality': 'Silverstone', 'country': 'UK'}}",7/16/60,,,,,,
91,1960,8,http://en.wikipedia.org/wiki/1960_Portuguese_Grand_Prix,Portuguese Grand Prix,"{'circuitId': 'boavista', 'url': 'http://en.wikipedia.org/wiki/Circuito_da_Boavista', 'circuitName': 'Circuito da Boavista', 'Location': {'lat': '41.1705', 'long': '-8.67325', 'locality': 'Oporto', 'country': 'Portugal'}}",8/14/60,,,,,,
92,1960,9,http://en.wikipedia.org/wiki/1960_Italian_Grand_Prix,Italian Grand Prix,"{'circuitId': 'monza', 'url': 'http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza', 'circuitName': 'Autodromo Nazionale di Monza', 'Location': {'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}}",9/4/60,,,,,,
93,1960,10,http://en.wikipedia.org/wiki/1960_United_States_Grand_Prix,United States Grand Prix,"{'circuitId': 'riverside', 'url': 'http://en.wikipedia.org/wiki/Riverside_International_Raceway', 'circuitName': 'Riverside International Raceway', 'Location': {'lat': '33.937', 'long': '-117.273', 'locality': 'California', 'country': 'USA'}}",11/20/60,,,,,,
94,1961,1,http://en.wikipedia.org/wiki/1961_Monaco_Grand_Prix,Monaco Grand Prix,"{'circuitId': 'monaco', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Monaco', 'circuitName': 'Circuit de Monaco', 'Location': {'lat': '43.7347', 'long': '7.42056', 'locality': 'Monte-Carlo', 'country': 'Monaco'}}",5/14/61,,,,,,
95,1961,2,http://en.wikipedia.org/wiki/1961_Dutch_Grand_Prix,Dutch Grand Prix,"{'circuitId': 'zandvoort', 'url': 'http://en.wikipedia.org/wiki/Circuit_Zandvoort', 'circuitName': 'Circuit Park Zandvoort', 'Location': {'lat': '52.3888', 'long': '4.54092', 'locality': 'Zandvoort', 'country': 'Netherlands'}}",5/22/61,,,,,,
96,1961,3,http://en.wikipedia.org/wiki/1961_Belgian_Grand_Prix,Belgian Grand Prix,"{'circuitId': 'spa', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps', 'circuitName': 'Circuit de Spa-Francorchamps', 'Location': {'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}}",6/18/61,,,,,,
97,1961,4,http://en.wikipedia.org/wiki/1961_French_Grand_Prix,French Grand Prix,"{'circuitId': 'reims', 'url': 'http://en.wikipedia.org/wiki/Reims-Gueux', 'circuitName': 'Reims-Gueux', 'Location': {'lat': '49.2542', 'long': '3.93083', 'locality': 'Reims', 'country': 'France'}}",7/2/61,,,,,,
98,1961,5,http://en.wikipedia.org/wiki/1961_British_Grand_Prix,British Grand Prix,"{'circuitId': 'aintree', 'url': 'http://en.wikipedia.org/wiki/Aintree_Motor_Racing_Circuit', 'circuitName': 'Aintree', 'Location': {'lat': '53.4769', 'long': '-2.94056', 'locality': 'Liverpool', 'country': 'UK'}}",7/15/61,,,,,,
99,1961,6,http://en.wikipedia.org/wiki/1961_German_Grand_Prix,German Grand Prix,"{'circuitId': 'nurburgring', 'url': 'http://en.wikipedia.org/wiki/N%C3%BCrburgring', 'circuitName': 'Nürburgring', 'Location': {'lat': '50.3356', 'long': '6.9475', 'locality': 'Nürburg', 'country': 'Germany'}}",8/6/61,,,,,,
100,1961,7,http://en.wikipedia.org/wiki/1961_Italian_Grand_Prix,Italian Grand Prix,"{'circuitId': 'monza', 'url': 'http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza', 'circuitName': 'Autodromo Nazionale di Monza', 'Location': {'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}}",9/10/61,,,,,,
101,1961,8,http://en.wikipedia.org/wiki/1961_United_States_Grand_Prix,United States Grand Prix,"{'circuitId': 'watkins_glen', 'url': 'http://en.wikipedia.org/wiki/Watkins_Glen_International', 'circuitName': 'Watkins Glen', 'Location': {'lat': '42.3369', 'long': '-76.9272', 'locality': 'New York State', 'country': 'USA'}}",10/8/61,,,,,,
102,1962,1,http://en.wikipedia.org/wiki/1962_Dutch_Grand_Prix,Dutch Grand Prix,"{'circuitId': 'zandvoort', 'url': 'http://en.wikipedia.org/wiki/Circuit_Zandvoort', 'circuitName': 'Circuit Park Zandvoort', 'Location': {'lat': '52.3888', 'long': '4.54092', 'locality': 'Zandvoort', 'country': 'Netherlands'}}",5/20/62,,,,,,
103,1962,2,http://en.wikipedia.org/wiki/1962_Monaco_Grand_Prix,Monaco Grand Prix,"{'circuitId': 'monaco', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Monaco', 'circuitName': 'Circuit de Monaco', 'Location': {'lat': '43.7347', 'long': '7.42056', 'locality': 'Monte-Carlo', 'country': 'Monaco'}}",6/3/62,,,,,,
104,1962,3,http://en.wikipedia.org/wiki/1962_Belgian_Grand_Prix,Belgian Grand Prix,"{'circuitId': 'spa', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps', 'circuitName': 'Circuit de Spa-Francorchamps', 'Location': {'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}}",6/17/62,,,,,,
105,1962,4,http://en.wikipedia.org/wiki/1962_French_Grand_Prix,French Grand Prix,"{'circuitId': 'essarts', 'url': 'http://en.wikipedia.org/wiki/Rouen-Les-Essarts', 'circuitName': 'Rouen-Les-Essarts', 'Location': {'lat': '49.3306', 'long': '1.00458', 'locality': 'Rouen', 'country': 'France'}}",7/8/62,,,,,,
106,1962,5,http://en.wikipedia.org/wiki/1962_British_Grand_Prix,British Grand Prix,"{'circuitId': 'aintree', 'url': 'http://en.wikipedia.org/wiki/Aintree_Motor_Racing_Circuit', 'circuitName': 'Aintree', 'Location': {'lat': '53.4769', 'long': '-2.94056', 'locality': 'Liverpool', 'country': 'UK'}}",7/21/62,,,,,,
107,1962,6,http://en.wikipedia.org/wiki/1962_German_Grand_Prix,German Grand Prix,"{'circuitId': 'nurburgring', 'url': 'http://en.wikipedia.org/wiki/N%C3%BCrburgring', 'circuitName': 'Nürburgring', 'Location': {'lat': '50.3356', 'long': '6.9475', 'locality': 'Nürburg', 'country': 'Germany'}}",8/5/62,,,,,,
108,1962,7,http://en.wikipedia.org/wiki/1962_Italian_Grand_Prix,Italian Grand Prix,"{'circuitId': 'monza', 'url': 'http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza', 'circuitName': 'Autodromo Nazionale di Monza', 'Location': {'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}}",9/16/62,,,,,,
109,1962,8,http://en.wikipedia.org/wiki/1962_United_States_Grand_Prix,United States Grand Prix,"{'circuitId': 'watkins_glen', 'url': 'http://en.wikipedia.org/wiki/Watkins_Glen_International', 'circuitName': 'Watkins Glen', 'Location': {'lat': '42.3369', 'long': '-76.9272', 'locality': 'New York State', 'country': 'USA'}}",10/7/62,,,,,,
110,1962,9,http://en.wikipedia.org/wiki/1962_South_African_Grand_Prix,South African Grand Prix,"{'circuitId': 'george', 'url': 'http://en.wikipedia.org/wiki/Prince_George_Circuit', 'circuitName': 'Prince George Circuit', 'Location': {'lat': '-33.0486', 'long': '27.8736', 'locality': 'Eastern Cape Province', 'country': 'South Africa'}}",12/29/62,,,,,,
111,1963,1,http://en.wikipedia.org/wiki/1963_Monaco_Grand_Prix,Monaco Grand Prix,"{'circuitId': 'monaco', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Monaco', 'circuitName': 'Circuit de Monaco', 'Location': {'lat': '43.7347', 'long': '7.42056', 'locality': 'Monte-Carlo', 'country': 'Monaco'}}",5/26/63,,,,,,
112,1963,2,http://en.wikipedia.org/wiki/1963_Belgian_Grand_Prix,Belgian Grand Prix,"{'circuitId': 'spa', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps', 'circuitName': 'Circuit de Spa-Francorchamps', 'Location': {'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}}",6/9/63,,,,,,
113,1963,3,http://en.wikipedia.org/wiki/1963_Dutch_Grand_Prix,Dutch Grand Prix,"{'circuitId': 'zandvoort', 'url': 'http://en.wikipedia.org/wiki/Circuit_Zandvoort', 'circuitName': 'Circuit Park Zandvoort', 'Location': {'lat': '52.3888', 'long': '4.54092', 'locality': 'Zandvoort', 'country': 'Netherlands'}}",6/23/63,,,,,,
114,1963,4,http://en.wikipedia.org/wiki/1963_French_Grand_Prix,French Grand Prix,"{'circuitId': 'reims', 'url': 'http://en.wikipedia.org/wiki/Reims-Gueux', 'circuitName': 'Reims-Gueux', 'Location': {'lat': '49.2542', 'long': '3.93083', 'locality': 'Reims', 'country': 'France'}}",6/30/63,,,,,,
115,1963,5,http://en.wikipedia.org/wiki/1963_British_Grand_Prix,British Grand Prix,"{'circuitId': 'silverstone', 'url': 'http://en.wikipedia.org/wiki/Silverstone_Circuit', 'circuitName': 'Silverstone Circuit', 'Location': {'lat': '52.0786', 'long': '-1.01694', 'locality': 'Silverstone', 'country': 'UK'}}",7/20/63,,,,,,
116,1963,6,http://en.wikipedia.org/wiki/1963_German_Grand_Prix,German Grand Prix,"{'circuitId': 'nurburgring', 'url': 'http://en.wikipedia.org/wiki/N%C3%BCrburgring', 'circuitName': 'Nürburgring', 'Location': {'lat': '50.3356', 'long': '6.9475', 'locality': 'Nürburg', 'country': 'Germany'}}",8/4/63,,,,,,
117,1963,7,http://en.wikipedia.org/wiki/1963_Italian_Grand_Prix,Italian Grand Prix,"{'circuitId': 'monza', 'url': 'http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza', 'circuitName': 'Autodromo Nazionale di Monza', 'Location': {'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}}",9/8/63,,,,,,
118,1963,8,http://en.wikipedia.org/wiki/1963_United_States_Grand_Prix,United States Grand Prix,"{'circuitId': 'watkins_glen', 'url': 'http://en.wikipedia.org/wiki/Watkins_Glen_International', 'circuitName': 'Watkins Glen', 'Location': {'lat': '42.3369', 'long': '-76.9272', 'locality': 'New York State', 'country': 'USA'}}",10/6/63,,,,,,
119,1963,9,http://en.wikipedia.org/wiki/1963_Mexican_Grand_Prix,Mexican Grand Prix,"{'circuitId': 'rodriguez', 'url': 'http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez', 'circuitName': 'Autódromo Hermanos Rodríguez', 'Location': {'lat': '19.4042', 'long': '-99.0907', 'locality': 'Mexico City', 'country': 'Mexico'}}",10/27/63,,,,,,
120,1963,10,http://en.wikipedia.org/wiki/1963_South_African_Grand_Prix,South African Grand Prix,"{'circuitId': 'george', 'url': 'http://en.wikipedia.org/wiki/Prince_George_Circuit', 'circuitName': 'Prince George Circuit', 'Location': {'lat': '-33.0486', 'long': '27.8736', 'locality': 'Eastern Cape Province', 'country': 'South Africa'}}",12/28/63,,,,,,
121,1964,1,http://en.wikipedia.org/wiki/1964_Monaco_Grand_Prix,Monaco Grand Prix,"{'circuitId': 'monaco', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Monaco', 'circuitName': 'Circuit de Monaco', 'Location': {'lat': '43.7347', 'long': '7.42056', 'locality': 'Monte-Carlo', 'country': 'Monaco'}}",5/10/64,,,,,,
122,1964,2,http://en.wikipedia.org/wiki/1964_Dutch_Grand_Prix,Dutch Grand Prix,"{'circuitId': 'zandvoort', 'url': 'http://en.wikipedia.org/wiki/Circuit_Zandvoort', 'circuitName': 'Circuit Park Zandvoort', 'Location': {'lat': '52.3888', 'long': '4.54092', 'locality': 'Zandvoort', 'country': 'Netherlands'}}",5/24/64,,,,,,
123,1964,3,http://en.wikipedia.org/wiki/1964_Belgian_Grand_Prix,Belgian Grand Prix,"{'circuitId': 'spa', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps', 'circuitName': 'Circuit de Spa-Francorchamps', 'Location': {'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}}",6/14/64,,,,,,
124,1964,4,http://en.wikipedia.org/wiki/1964_French_Grand_Prix,French Grand Prix,"{'circuitId': 'essarts', 'url': 'http://en.wikipedia.org/wiki/Rouen-Les-Essarts', 'circuitName': 'Rouen-Les-Essarts', 'Location': {'lat': '49.3306', 'long': '1.00458', 'locality': 'Rouen', 'country': 'France'}}",6/28/64,,,,,,
125,1964,5,http://en.wikipedia.org/wiki/1964_British_Grand_Prix,British Grand Prix,"{'circuitId': 'brands_hatch', 'url': 'http://en.wikipedia.org/wiki/Brands_Hatch', 'circuitName': 'Brands Hatch', 'Location': {'lat': '51.3569', 'long': '0.263056', 'locality': 'Kent', 'country': 'UK'}}",7/11/64,,,,,,
126,1964,6,http://en.wikipedia.org/wiki/1964_German_Grand_Prix,German Grand Prix,"{'circuitId': 'nurburgring', 'url': 'http://en.wikipedia.org/wiki/N%C3%BCrburgring', 'circuitName': 'Nürburgring', 'Location': {'lat': '50.3356', 'long': '6.9475', 'locality': 'Nürburg', 'country': 'Germany'}}",8/2/64,,,,,,
127,1964,7,http://en.wikipedia.org/wiki/1964_Austrian_Grand_Prix,Austrian Grand Prix,"{'circuitId': 'zeltweg', 'url': 'http://en.wikipedia.org/wiki/Zeltweg_Airfield', 'circuitName': 'Zeltweg', 'Location': {'lat': '47.2039', 'long': '14.7478', 'locality': 'Styria', 'country': 'Austria'}}",8/23/64,,,,,,
128,1964,8,http://en.wikipedia.org/wiki/1964_Italian_Grand_Prix,Italian Grand Prix,"{'circuitId': 'monza', 'url': 'http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza', 'circuitName': 'Autodromo Nazionale di Monza', 'Location': {'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}}",9/6/64,,,,,,
129,1964,9,http://en.wikipedia.org/wiki/1964_United_States_Grand_Prix,United States Grand Prix,"{'circuitId': 'watkins_glen', 'url': 'http://en.wikipedia.org/wiki/Watkins_Glen_International', 'circuitName': 'Watkins Glen', 'Location': {'lat': '42.3369', 'long': '-76.9272', 'locality': 'New York State', 'country': 'USA'}}",10/4/64,,,,,,
130,1964,10,http://en.wikipedia.org/wiki/1964_Mexican_Grand_Prix,Mexican Grand Prix,"{'circuitId': 'rodriguez', 'url': 'http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez', 'circuitName': 'Autódromo Hermanos Rodríguez', 'Location': {'lat': '19.4042', 'long': '-99.0907', 'locality': 'Mexico City', 'country': 'Mexico'}}",10/25/64,,,,,,
131,1965,1,http://en.wikipedia.org/wiki/1965_South_African_Grand_Prix,South African Grand Prix,"{'circuitId': 'george', 'url': 'http://en.wikipedia.org/wiki/Prince_George_Circuit', 'circuitName': 'Prince George Circuit', 'Location': {'lat': '-33.0486', 'long': '27.8736', 'locality': 'Eastern Cape Province', 'country': 'South Africa'}}",1/1/65,,,,,,
132,1965,2,http://en.wikipedia.org/wiki/1965_Monaco_Grand_Prix,Monaco Grand Prix,"{'circuitId': 'monaco', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Monaco', 'circuitName': 'Circuit de Monaco', 'Location': {'lat': '43.7347', 'long': '7.42056', 'locality': 'Monte-Carlo', 'country': 'Monaco'}}",5/30/65,,,,,,
133,1965,3,http://en.wikipedia.org/wiki/1965_Belgian_Grand_Prix,Belgian Grand Prix,"{'circuitId': 'spa', 'url': 'http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps', 'circuitName': 'Circuit de Spa-Francorchamps', 'Location': {'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}}",6/13/65,,,,,,
134,1965,4,http://en.wikipedia.org/wiki/1965_French_Grand_Prix,French Grand Prix,"{'circuitId': 'charade', 'url': 'http://en.wikipedia.org/wiki/Charade_Circuit', 'circuitName': 'Charade Circuit', 'Location': {'lat': '45.7472', 'long': '3.03889', 'locality': 'Clermont-Ferrand', 'country': 'France'}}",6/27/65,,,,,,
135,1965,5,http://en.wikipedia.org/wiki/1965_British_Grand_Prix,British Grand Prix,"{'circuitId': 'silverstone', 'url': 'http://en.wikipedia.org/wiki/Silverstone_Circuit', 'circuitName': 'Silverstone Circuit', 'Location': {'lat': '52.0786', 'long': '-1.01694', 'locality': 'Silverstone', 'country': 'UK'}}",7/10/65,,,,,,
136,1965,6,http://en.wikipedia.org/wiki/1965_Dutch_Grand_Prix,Dutch Grand Prix,"{'circuitId': 'zandvoort', 'url': 'http://en.wikipedia.org/wiki/Circuit_Zandvoort', 'circuitName': 'Circuit Park Zandvoort', 'Location': {'lat': '52.3888', 'long': '4.54092', 'locality': 'Zandvoort', 'country': 'Netherlands'}}",7/18/65,,,,,,
137,1965,7,http://en.wikipedia.org/wiki/1965_German_Grand_Prix,German Grand Prix,"{'circuitId': 'nurburgring', 'url': 'http://en.wikipedia.org/wiki/N%C3%BCrburgring', 'circuitName': 'Nürburgring', 'Location': {'lat': '50.3356', 'long': '6.9475', 'locality': 'Nürburg', 'country': 'Germany'}}",8/1/65,,,,,,
138,1965,8,http://en.wikipedia.org/wiki/1965_Italian_Grand_Prix,Italian Grand Prix,"{'circuitId': 'monza', 'url': 'http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza', 'circuitName': 'Autodromo Nazionale di Monza', 'Location': {'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}}",9/12/65,,,,,,
139,1965,9,http://en.wikipedia.org/wiki/1965_United_States_Grand_Prix,United States Grand Prix,"{'circuitId': 'watkins_glen', 'url': 'http://en.wikipedia.org/wiki/Watkins_Glen_International', 'circuitName': 'Watkins Glen', 'Location': {'lat': '42.3369', 'long': '-76.9272', 'locality': 'New York State', 'country': 'USA'}}",10/3/65,,,,,,
