,circuitId,season,round,raceName,date,circuitName,Location,Driver_Position,Driver_Points,driverRef,constructorRef,grid_pos,completed_laps,race_status,race_time
102,nurburgring,1952,6,German Grand Prix,1952-08-03,Nürburgring,"{'lat': '50.3356', 'long': '6.9475', 'locality': 'Nürburg', 'country': 'Germany'}",3.0,4.0,'fischer','ferrari',6.0,18.0,'Finished'," {'millis': '11603400', 'time': '+7:10.1'}}"
103,nurburgring,1952,6,German Grand Prix,1952-08-03,Nürburgring,"{'lat': '50.3356', 'long': '6.9475', 'locality': 'Nürburg', 'country': 'Germany'}",4.0,3.0,'taruffi','ferrari',5.0,17.0,'+1 Lap'},
104,nurburgring,1952,6,German Grand Prix,1952-08-03,Nürburgring,"{'lat': '50.3356', 'long': '6.9475', 'locality': 'Nürburg', 'country': 'Germany'}",5.0,2.0,'behra','gordini',11.0,17.0,'+1 Lap'},
105,zandvoort,1952,7,Dutch Grand Prix,1952-08-17,Circuit Park Zandvoort,"{'lat': '52.3888', 'long': '4.54092', 'locality': 'Zandvoort', 'country': 'Netherlands'}",1.0,9.0,'ascari','ferrari',1.0,90.0,'Finished'," {'millis': '10408500', 'time': '2:53:28.5'}}"
106,zandvoort,1952,7,Dutch Grand Prix,1952-08-17,Circuit Park Zandvoort,"{'lat': '52.3888', 'long': '4.54092', 'locality': 'Zandvoort', 'country': 'Netherlands'}",2.0,6.0,'farina','ferrari',2.0,90.0,'Finished'," {'millis': '10448600', 'time': '+40.1'}}"
107,zandvoort,1952,7,Dutch Grand Prix,1952-08-17,Circuit Park Zandvoort,"{'lat': '52.3888', 'long': '4.54092', 'locality': 'Zandvoort', 'country': 'Netherlands'}",3.0,4.0,'villoresi','ferrari',4.0,90.0,'Finished'," {'millis': '10502900', 'time': '+1:34.4'}}"
108,zandvoort,1952,7,Dutch Grand Prix,1952-08-17,Circuit Park Zandvoort,"{'lat': '52.3888', 'long': '4.54092', 'locality': 'Zandvoort', 'country': 'Netherlands'}",4.0,3.0,'hawthorn','cooper',3.0,88.0,'+2 Laps'},
109,zandvoort,1952,7,Dutch Grand Prix,1952-08-17,Circuit Park Zandvoort,"{'lat': '52.3888', 'long': '4.54092', 'locality': 'Zandvoort', 'country': 'Netherlands'}",5.0,2.0,'manzon','gordini',6.0,87.0,'+3 Laps'},
110,monza,1952,8,Italian Grand Prix,1952-09-07,Autodromo Nazionale di Monza,"{'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}",1.0,8.5,'ascari','ferrari',1.0,80.0,'Finished'," {'millis': '10245600', 'time': '2:50:45.6'}}"
111,monza,1952,8,Italian Grand Prix,1952-09-07,Autodromo Nazionale di Monza,"{'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}",2.0,6.5,'gonzalez','maserati',5.0,80.0,'Finished'," {'millis': '10307400', 'time': '+1:01.8'}}"
112,monza,1952,8,Italian Grand Prix,1952-09-07,Autodromo Nazionale di Monza,"{'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}",3.0,4.0,'villoresi','ferrari',2.0,80.0,'Finished'," {'millis': '10369800', 'time': '+2:04.2'}}"
113,monza,1952,8,Italian Grand Prix,1952-09-07,Autodromo Nazionale di Monza,"{'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}",4.0,3.0,'farina','ferrari',3.0,80.0,'Finished'," {'millis': '10377000', 'time': '+2:11.4'}}"
114,monza,1952,8,Italian Grand Prix,1952-09-07,Autodromo Nazionale di Monza,"{'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}",5.0,2.0,'bonetto','maserati',13.0,79.0,'+1 Lap'},
115,galvez,1953,1,Argentine Grand Prix,1953-01-18,Autódromo Juan y Oscar Gálvez,"{'lat': '-34.6943', 'long': '-58.4593', 'locality': 'Buenos Aires', 'country': 'Argentina'}",1.0,9.0,'ascari','ferrari',1.0,97.0,'Finished'," {'millis': '10864600', 'time': '3:01:04.6'}}"
116,galvez,1953,1,Argentine Grand Prix,1953-01-18,Autódromo Juan y Oscar Gálvez,"{'lat': '-34.6943', 'long': '-58.4593', 'locality': 'Buenos Aires', 'country': 'Argentina'}",2.0,6.0,'villoresi','ferrari',3.0,96.0,'+1 Lap'},
117,galvez,1953,1,Argentine Grand Prix,1953-01-18,Autódromo Juan y Oscar Gálvez,"{'lat': '-34.6943', 'long': '-58.4593', 'locality': 'Buenos Aires', 'country': 'Argentina'}",3.0,4.0,'gonzalez','maserati',5.0,96.0,'+1 Lap'},
118,galvez,1953,1,Argentine Grand Prix,1953-01-18,Autódromo Juan y Oscar Gálvez,"{'lat': '-34.6943', 'long': '-58.4593', 'locality': 'Buenos Aires', 'country': 'Argentina'}",4.0,3.0,'hawthorn','ferrari',6.0,96.0,'+1 Lap'},
119,galvez,1953,1,Argentine Grand Prix,1953-01-18,Autódromo Juan y Oscar Gálvez,"{'lat': '-34.6943', 'long': '-58.4593', 'locality': 'Buenos Aires', 'country': 'Argentina'}",5.0,2.0,'galvez','maserati',9.0,96.0,'+1 Lap'},
120,indianapolis,1953,2,Indianapolis 500,1953-05-30,Indianapolis Motor Speedway,"{'lat': '39.795', 'long': '-86.2347', 'locality': 'Indianapolis', 'country': 'USA'}",1.0,9.0,'vukovich','kurtis_kraft',1.0,200.0,'Finished'," {'millis': '13981690', 'time': '3:53:01.69'}}"
121,indianapolis,1953,2,Indianapolis 500,1953-05-30,Indianapolis Motor Speedway,"{'lat': '39.795', 'long': '-86.2347', 'locality': 'Indianapolis', 'country': 'USA'}",2.0,6.0,'cross','kurtis_kraft',12.0,200.0,'Finished'," {'millis': '14192560', 'time': '+3:30.87'}}"
122,indianapolis,1953,2,Indianapolis 500,1953-05-30,Indianapolis Motor Speedway,"{'lat': '39.795', 'long': '-86.2347', 'locality': 'Indianapolis', 'country': 'USA'}",3.0,2.0,'hanks','kurtis_kraft',9.0,200.0,'Finished'," {'millis': '14233190', 'time': '+4:11.50'}}"
123,indianapolis,1953,2,Indianapolis 500,1953-05-30,Indianapolis Motor Speedway,"{'lat': '39.795', 'long': '-86.2347', 'locality': 'Indianapolis', 'country': 'USA'}",3.0,2.0,'darter','kurtis_kraft',9.0,200.0,'Finished'," {'millis': '14233190', 'time': '+4:11.50'}}"
124,indianapolis,1953,2,Indianapolis 500,1953-05-30,Indianapolis Motor Speedway,"{'lat': '39.795', 'long': '-86.2347', 'locality': 'Indianapolis', 'country': 'USA'}",4.0,1.5,'agabashian','kurtis_kraft',2.0,200.0,'Finished'," {'millis': '14260930', 'time': '+4:39.24'}}"
125,zandvoort,1953,3,Dutch Grand Prix,1953-06-07,Circuit Park Zandvoort,"{'lat': '52.3888', 'long': '4.54092', 'locality': 'Zandvoort', 'country': 'Netherlands'}",1.0,8.0,'ascari','ferrari',1.0,90.0,'Finished'," {'millis': '10415800', 'time': '2:53:35.8'}}"
126,zandvoort,1953,3,Dutch Grand Prix,1953-06-07,Circuit Park Zandvoort,"{'lat': '52.3888', 'long': '4.54092', 'locality': 'Zandvoort', 'country': 'Netherlands'}",2.0,6.0,'farina','ferrari',3.0,90.0,'Finished'," {'millis': '10426200', 'time': '+10.4'}}"
127,zandvoort,1953,3,Dutch Grand Prix,1953-06-07,Circuit Park Zandvoort,"{'lat': '52.3888', 'long': '4.54092', 'locality': 'Zandvoort', 'country': 'Netherlands'}",3.0,2.0,'bonetto','maserati',13.0,89.0,'+1 Lap'},
128,zandvoort,1953,3,Dutch Grand Prix,1953-06-07,Circuit Park Zandvoort,"{'lat': '52.3888', 'long': '4.54092', 'locality': 'Zandvoort', 'country': 'Netherlands'}",3.0,2.0,'gonzalez','maserati',13.0,89.0,'+1 Lap'},
129,zandvoort,1953,3,Dutch Grand Prix,1953-06-07,Circuit Park Zandvoort,"{'lat': '52.3888', 'long': '4.54092', 'locality': 'Zandvoort', 'country': 'Netherlands'}",4.0,3.0,'hawthorn','ferrari',6.0,89.0,'+1 Lap'},
130,spa,1953,4,Belgian Grand Prix,1953-06-21,Circuit de Spa-Francorchamps,"{'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}",1.0,8.0,'ascari','ferrari',2.0,36.0,'Finished'," {'millis': '10110300', 'time': '2:48:30.3'}}"
131,spa,1953,4,Belgian Grand Prix,1953-06-21,Circuit de Spa-Francorchamps,"{'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}",2.0,6.0,'villoresi','ferrari',5.0,36.0,'Finished'," {'millis': '10278500', 'time': '+2:48.2'}}"
132,spa,1953,4,Belgian Grand Prix,1953-06-21,Circuit de Spa-Francorchamps,"{'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}",3.0,4.0,'marimon','maserati',16.0,35.0,'+1 Lap'},
133,spa,1953,4,Belgian Grand Prix,1953-06-21,Circuit de Spa-Francorchamps,"{'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}",4.0,3.0,'graffenried','maserati',9.0,35.0,'+1 Lap'},
134,spa,1953,4,Belgian Grand Prix,1953-06-21,Circuit de Spa-Francorchamps,"{'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}",5.0,2.0,'trintignant','gordini',8.0,35.0,'+1 Lap'},
135,reims,1953,5,French Grand Prix,1953-07-05,Reims-Gueux,"{'lat': '49.2542', 'long': '3.93083', 'locality': 'Reims', 'country': 'France'}",1.0,8.0,'hawthorn','ferrari',7.0,60.0,'Finished'," {'millis': '9858600', 'time': '2:44:18.6'}}"
136,reims,1953,5,French Grand Prix,1953-07-05,Reims-Gueux,"{'lat': '49.2542', 'long': '3.93083', 'locality': 'Reims', 'country': 'France'}",2.0,7.0,'fangio','maserati',4.0,60.0,'Finished'," {'millis': '9859600', 'time': '+1.0'}}"
137,reims,1953,5,French Grand Prix,1953-07-05,Reims-Gueux,"{'lat': '49.2542', 'long': '3.93083', 'locality': 'Reims', 'country': 'France'}",3.0,4.0,'gonzalez','maserati',5.0,60.0,'Finished'," {'millis': '9860000', 'time': '+1.4'}}"
138,reims,1953,5,French Grand Prix,1953-07-05,Reims-Gueux,"{'lat': '49.2542', 'long': '3.93083', 'locality': 'Reims', 'country': 'France'}",4.0,3.0,'ascari','ferrari',1.0,60.0,'Finished'," {'millis': '9863200', 'time': '+4.6'}}"
139,reims,1953,5,French Grand Prix,1953-07-05,Reims-Gueux,"{'lat': '49.2542', 'long': '3.93083', 'locality': 'Reims', 'country': 'France'}",5.0,2.0,'farina','ferrari',6.0,60.0,'Finished'," {'millis': '9926200', 'time': '+1:07.6'}}"
140,silverstone,1953,6,British Grand Prix,1953-07-18,Silverstone Circuit,"{'lat': '52.0786', 'long': '-1.01694', 'locality': 'Silverstone', 'country': 'UK'}",1.0,8.5,'ascari','ferrari',1.0,90.0,'Finished'," {'millis': '10200000', 'time': '2:50:00.0'}}"
141,silverstone,1953,6,British Grand Prix,1953-07-18,Silverstone Circuit,"{'lat': '52.0786', 'long': '-1.01694', 'locality': 'Silverstone', 'country': 'UK'}",2.0,6.0,'fangio','maserati',4.0,90.0,'Finished'," {'millis': '10260000', 'time': '+1:00.0'}}"
142,silverstone,1953,6,British Grand Prix,1953-07-18,Silverstone Circuit,"{'lat': '52.0786', 'long': '-1.01694', 'locality': 'Silverstone', 'country': 'UK'}",3.0,4.0,'farina','ferrari',5.0,88.0,'+2 Laps'},
143,silverstone,1953,6,British Grand Prix,1953-07-18,Silverstone Circuit,"{'lat': '52.0786', 'long': '-1.01694', 'locality': 'Silverstone', 'country': 'UK'}",4.0,3.5,'gonzalez','maserati',2.0,88.0,'+2 Laps'},
144,silverstone,1953,6,British Grand Prix,1953-07-18,Silverstone Circuit,"{'lat': '52.0786', 'long': '-1.01694', 'locality': 'Silverstone', 'country': 'UK'}",5.0,2.0,'hawthorn','ferrari',3.0,87.0,'+3 Laps'},
145,nurburgring,1953,7,German Grand Prix,1953-08-02,Nürburgring,"{'lat': '50.3356', 'long': '6.9475', 'locality': 'Nürburg', 'country': 'Germany'}",1.0,8.0,'farina','ferrari',3.0,18.0,'Finished'," {'millis': '10945000', 'time': '3:02:25.0'}}"
146,nurburgring,1953,7,German Grand Prix,1953-08-02,Nürburgring,"{'lat': '50.3356', 'long': '6.9475', 'locality': 'Nürburg', 'country': 'Germany'}",2.0,6.0,'fangio','maserati',2.0,18.0,'Finished'," {'millis': '11009000', 'time': '+1:04.0'}}"
147,nurburgring,1953,7,German Grand Prix,1953-08-02,Nürburgring,"{'lat': '50.3356', 'long': '6.9475', 'locality': 'Nürburg', 'country': 'Germany'}",3.0,4.0,'hawthorn','ferrari',4.0,18.0,'Finished'," {'millis': '11048600', 'time': '+1:43.6'}}"
148,nurburgring,1953,7,German Grand Prix,1953-08-02,Nürburgring,"{'lat': '50.3356', 'long': '6.9475', 'locality': 'Nürburg', 'country': 'Germany'}",4.0,3.0,'bonetto','maserati',7.0,18.0,'Finished'," {'millis': '11473600', 'time': '+8:48.6'}}"
149,nurburgring,1953,7,German Grand Prix,1953-08-02,Nürburgring,"{'lat': '50.3356', 'long': '6.9475', 'locality': 'Nürburg', 'country': 'Germany'}",5.0,2.0,'graffenried','maserati',11.0,17.0,'+1 Lap'},
150,bremgarten,1953,8,Swiss Grand Prix,1953-08-23,Circuit Bremgarten,"{'lat': '46.9589', 'long': '7.40194', 'locality': 'Bern', 'country': 'Switzerland'}",1.0,9.0,'ascari','ferrari',2.0,65.0,'Finished'," {'millis': '10894400', 'time': '3:01:34.40'}}"
151,bremgarten,1953,8,Swiss Grand Prix,1953-08-23,Circuit Bremgarten,"{'lat': '46.9589', 'long': '7.40194', 'locality': 'Bern', 'country': 'Switzerland'}",2.0,6.0,'farina','ferrari',3.0,65.0,'Finished'," {'millis': '10967330', 'time': '+1:12.93'}}"
152,bremgarten,1953,8,Swiss Grand Prix,1953-08-23,Circuit Bremgarten,"{'lat': '46.9589', 'long': '7.40194', 'locality': 'Bern', 'country': 'Switzerland'}",3.0,4.0,'hawthorn','ferrari',7.0,65.0,'Finished'," {'millis': '10990360', 'time': '+1:35.96'}}"
153,bremgarten,1953,8,Swiss Grand Prix,1953-08-23,Circuit Bremgarten,"{'lat': '46.9589', 'long': '7.40194', 'locality': 'Bern', 'country': 'Switzerland'}",4.0,1.5,'fangio','maserati',1.0,64.0,'+1 Lap'},
154,bremgarten,1953,8,Swiss Grand Prix,1953-08-23,Circuit Bremgarten,"{'lat': '46.9589', 'long': '7.40194', 'locality': 'Bern', 'country': 'Switzerland'}",4.0,1.5,'bonetto','maserati',1.0,64.0,'+1 Lap'},
155,monza,1953,9,Italian Grand Prix,1953-09-13,Autodromo Nazionale di Monza,"{'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}",1.0,9.0,'fangio','maserati',2.0,80.0,'Finished'," {'millis': '10185900', 'time': '2:49:45.9'}}"
156,monza,1953,9,Italian Grand Prix,1953-09-13,Autodromo Nazionale di Monza,"{'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}",2.0,6.0,'farina','ferrari',3.0,80.0,'Finished'," {'millis': '10187300', 'time': '+1.4'}}"
157,monza,1953,9,Italian Grand Prix,1953-09-13,Autodromo Nazionale di Monza,"{'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}",3.0,4.0,'villoresi','ferrari',5.0,79.0,'+1 Lap'},
158,monza,1953,9,Italian Grand Prix,1953-09-13,Autodromo Nazionale di Monza,"{'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}",4.0,3.0,'hawthorn','ferrari',6.0,79.0,'+1 Lap'},
159,monza,1953,9,Italian Grand Prix,1953-09-13,Autodromo Nazionale di Monza,"{'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}",5.0,2.0,'trintignant','gordini',8.0,79.0,'+1 Lap'},
160,galvez,1954,1,Argentine Grand Prix,1954-01-17,Autódromo Juan y Oscar Gálvez,"{'lat': '-34.6943', 'long': '-58.4593', 'locality': 'Buenos Aires', 'country': 'Argentina'}",1.0,8.0,'fangio','maserati',3.0,87.0,'Finished'," {'millis': '10855800', 'time': '3:00:55.8'}}"
161,galvez,1954,1,Argentine Grand Prix,1954-01-17,Autódromo Juan y Oscar Gálvez,"{'lat': '-34.6943', 'long': '-58.4593', 'locality': 'Buenos Aires', 'country': 'Argentina'}",2.0,6.0,'farina','ferrari',1.0,87.0,'Finished'," {'millis': '10934800', 'time': '+1:19.0'}}"
162,galvez,1954,1,Argentine Grand Prix,1954-01-17,Autódromo Juan y Oscar Gálvez,"{'lat': '-34.6943', 'long': '-58.4593', 'locality': 'Buenos Aires', 'country': 'Argentina'}",3.0,5.0,'gonzalez','ferrari',2.0,87.0,'Finished'," {'millis': '10976800', 'time': '+2:01.0'}}"
163,galvez,1954,1,Argentine Grand Prix,1954-01-17,Autódromo Juan y Oscar Gálvez,"{'lat': '-34.6943', 'long': '-58.4593', 'locality': 'Buenos Aires', 'country': 'Argentina'}",4.0,3.0,'trintignant','ferrari',5.0,86.0,'+1 Lap'},
164,galvez,1954,1,Argentine Grand Prix,1954-01-17,Autódromo Juan y Oscar Gálvez,"{'lat': '-34.6943', 'long': '-58.4593', 'locality': 'Buenos Aires', 'country': 'Argentina'}",5.0,2.0,'bayol','gordini',15.0,85.0,'+2 Laps'},
165,indianapolis,1954,2,Indianapolis 500,1954-05-31,Indianapolis Motor Speedway,"{'lat': '39.795', 'long': '-86.2347', 'locality': 'Indianapolis', 'country': 'USA'}",1.0,8.0,'vukovich','kurtis_kraft',19.0,200.0,'Finished'," {'millis': '13757270', 'time': '3:49:17.27'}}"
166,indianapolis,1954,2,Indianapolis 500,1954-05-31,Indianapolis Motor Speedway,"{'lat': '39.795', 'long': '-86.2347', 'locality': 'Indianapolis', 'country': 'USA'}",2.0,6.0,'bryan','kuzma',3.0,200.0,'Finished'," {'millis': '13827220', 'time': '+1:09.95'}}"
167,indianapolis,1954,2,Indianapolis 500,1954-05-31,Indianapolis Motor Speedway,"{'lat': '39.795', 'long': '-86.2347', 'locality': 'Indianapolis', 'country': 'USA'}",3.0,5.0,'mcgrath','kurtis_kraft',1.0,200.0,'Finished'," {'millis': '13837000', 'time': '+1:19.73'}}"
168,indianapolis,1954,2,Indianapolis 500,1954-05-31,Indianapolis Motor Speedway,"{'lat': '39.795', 'long': '-86.2347', 'locality': 'Indianapolis', 'country': 'USA'}",4.0,1.5,'ruttman','kurtis_kraft',11.0,200.0,'Finished'," {'millis': '13929950', 'time': '+2:52.68'}}"
169,indianapolis,1954,2,Indianapolis 500,1954-05-31,Indianapolis Motor Speedway,"{'lat': '39.795', 'long': '-86.2347', 'locality': 'Indianapolis', 'country': 'USA'}",4.0,1.5,'darter','kurtis_kraft',11.0,200.0,'Finished'," {'millis': '13929950', 'time': '+2:52.68'}}"
170,spa,1954,3,Belgian Grand Prix,1954-06-20,Circuit de Spa-Francorchamps,"{'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}",1.0,9.0,'fangio','maserati',1.0,36.0,'Finished'," {'millis': '9882400', 'time': '2:44:42.4'}}"
171,spa,1954,3,Belgian Grand Prix,1954-06-20,Circuit de Spa-Francorchamps,"{'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}",2.0,6.0,'trintignant','ferrari',6.0,36.0,'Finished'," {'millis': '9906600', 'time': '+24.2'}}"
172,spa,1954,3,Belgian Grand Prix,1954-06-20,Circuit de Spa-Francorchamps,"{'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}",3.0,4.0,'moss','maserati',9.0,35.0,'+1 Lap'},
173,spa,1954,3,Belgian Grand Prix,1954-06-20,Circuit de Spa-Francorchamps,"{'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}",4.0,1.5,'gonzalez','ferrari',5.0,35.0,'+1 Lap'},
174,spa,1954,3,Belgian Grand Prix,1954-06-20,Circuit de Spa-Francorchamps,"{'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}",4.0,1.5,'hawthorn','ferrari',5.0,35.0,'+1 Lap'},
175,reims,1954,4,French Grand Prix,1954-07-04,Reims-Gueux,"{'lat': '49.2542', 'long': '3.93083', 'locality': 'Reims', 'country': 'France'}",1.0,8.0,'fangio','mercedes',1.0,61.0,'Finished'," {'millis': '9767900', 'time': '2:42:47.9'}}"
176,reims,1954,4,French Grand Prix,1954-07-04,Reims-Gueux,"{'lat': '49.2542', 'long': '3.93083', 'locality': 'Reims', 'country': 'France'}",2.0,6.0,'kling','mercedes',2.0,61.0,'Finished'," {'millis': '9768000', 'time': '+0.1'}}"
177,reims,1954,4,French Grand Prix,1954-07-04,Reims-Gueux,"{'lat': '49.2542', 'long': '3.93083', 'locality': 'Reims', 'country': 'France'}",3.0,4.0,'manzon','ferrari',12.0,60.0,'+1 Lap'},
178,reims,1954,4,French Grand Prix,1954-07-04,Reims-Gueux,"{'lat': '49.2542', 'long': '3.93083', 'locality': 'Reims', 'country': 'France'}",4.0,3.0,'bira','maserati',6.0,60.0,'+1 Lap'},
179,reims,1954,4,French Grand Prix,1954-07-04,Reims-Gueux,"{'lat': '49.2542', 'long': '3.93083', 'locality': 'Reims', 'country': 'France'}",5.0,2.0,'villoresi','maserati',14.0,58.0,'+3 Laps'},
180,silverstone,1954,5,British Grand Prix,1954-07-17,Silverstone Circuit,"{'lat': '52.0786', 'long': '-1.01694', 'locality': 'Silverstone', 'country': 'UK'}",1.0,8.14,'gonzalez','ferrari',2.0,90.0,'Finished'," {'millis': '10574000', 'time': '2:56:14.0'}}"
181,silverstone,1954,5,British Grand Prix,1954-07-17,Silverstone Circuit,"{'lat': '52.0786', 'long': '-1.01694', 'locality': 'Silverstone', 'country': 'UK'}",2.0,6.14,'hawthorn','ferrari',3.0,90.0,'Finished'," {'millis': '', 'time': '+1:10'}}"
182,silverstone,1954,5,British Grand Prix,1954-07-17,Silverstone Circuit,"{'lat': '52.0786', 'long': '-1.01694', 'locality': 'Silverstone', 'country': 'UK'}",3.0,4.14,'marimon','maserati',28.0,89.0,'+1 Lap'},
183,silverstone,1954,5,British Grand Prix,1954-07-17,Silverstone Circuit,"{'lat': '52.0786', 'long': '-1.01694', 'locality': 'Silverstone', 'country': 'UK'}",4.0,3.14,'fangio','mercedes',1.0,89.0,'+1 Lap'},
184,silverstone,1954,5,British Grand Prix,1954-07-17,Silverstone Circuit,"{'lat': '52.0786', 'long': '-1.01694', 'locality': 'Silverstone', 'country': 'UK'}",5.0,2.0,'trintignant','ferrari',8.0,87.0,'+3 Laps'},
185,nurburgring,1954,6,German Grand Prix,1954-08-01,Nürburgring,"{'lat': '50.3356', 'long': '6.9475', 'locality': 'Nürburg', 'country': 'Germany'}",1.0,8.0,'fangio','mercedes',1.0,22.0,'Finished'," {'millis': '13545800', 'time': '3:45:45.8'}}"
186,nurburgring,1954,6,German Grand Prix,1954-08-01,Nürburgring,"{'lat': '50.3356', 'long': '6.9475', 'locality': 'Nürburg', 'country': 'Germany'}",2.0,3.0,'gonzalez','ferrari',5.0,22.0,'Finished'," {'millis': '13642300', 'time': '+1:36.5'}}"
187,nurburgring,1954,6,German Grand Prix,1954-08-01,Nürburgring,"{'lat': '50.3356', 'long': '6.9475', 'locality': 'Nürburg', 'country': 'Germany'}",2.0,3.0,'hawthorn','ferrari',5.0,22.0,'Finished'," {'millis': '13642300', 'time': '+1:36.5'}}"
188,nurburgring,1954,6,German Grand Prix,1954-08-01,Nürburgring,"{'lat': '50.3356', 'long': '6.9475', 'locality': 'Nürburg', 'country': 'Germany'}",3.0,4.0,'trintignant','ferrari',7.0,22.0,'Finished'," {'millis': '13854400', 'time': '+5:08.6'}}"
189,nurburgring,1954,6,German Grand Prix,1954-08-01,Nürburgring,"{'lat': '50.3356', 'long': '6.9475', 'locality': 'Nürburg', 'country': 'Germany'}",4.0,4.0,'kling','mercedes',23.0,22.0,'Finished'," {'millis': '13912300', 'time': '+6:06.5'}}"
190,bremgarten,1954,7,Swiss Grand Prix,1954-08-22,Circuit Bremgarten,"{'lat': '46.9589', 'long': '7.40194', 'locality': 'Bern', 'country': 'Switzerland'}",1.0,9.0,'fangio','mercedes',2.0,66.0,'Finished'," {'millis': '10834500', 'time': '3:00:34.5'}}"
191,bremgarten,1954,7,Swiss Grand Prix,1954-08-22,Circuit Bremgarten,"{'lat': '46.9589', 'long': '7.40194', 'locality': 'Bern', 'country': 'Switzerland'}",2.0,6.0,'gonzalez','ferrari',1.0,66.0,'Finished'," {'millis': '10892300', 'time': '+57.8'}}"
192,bremgarten,1954,7,Swiss Grand Prix,1954-08-22,Circuit Bremgarten,"{'lat': '46.9589', 'long': '7.40194', 'locality': 'Bern', 'country': 'Switzerland'}",3.0,4.0,'herrmann','mercedes',7.0,65.0,'+1 Lap'},
193,bremgarten,1954,7,Swiss Grand Prix,1954-08-22,Circuit Bremgarten,"{'lat': '46.9589', 'long': '7.40194', 'locality': 'Bern', 'country': 'Switzerland'}",4.0,3.0,'mieres','maserati',12.0,64.0,'+2 Laps'},
194,bremgarten,1954,7,Swiss Grand Prix,1954-08-22,Circuit Bremgarten,"{'lat': '46.9589', 'long': '7.40194', 'locality': 'Bern', 'country': 'Switzerland'}",5.0,2.0,'mantovani','maserati',9.0,64.0,'+2 Laps'},
